tossn,fromssn,partyid
12866997126,29858397535,62384308
12926198031,21829496213,61770209
16925296574,18836199800,62455736
20813948630,04846396344,61764235
15868296612,04846497310,62004866
15813349342,26908799924,61914251
18906299980,09081985704,56247787
16828199475,23830098518,62374541
28834995184,05880098847,62688125
28827197051,23907095517,61851142
30837599195,08822548750,62371761
11909299235,30081860277,56258066
13917699210,31813749583,62498245
30926696331,08814597513,62122459
30081853270,08892848905,61874940
30914499743,09884797524,62623369
25916297923,24908198138,62337243
27929597090,26918399274,61972734
01897297430,17885998380,62641921
14847697866,24032269113,55001848
14919596814,16817299982,61817677
28869598188,19817099605,62052895
05072307285,31050007858,51442075
09839697675,02897099287,62456092
09081982667,18848297514,62359133
07926594340,20836899149,62015619
04905596921,29897397658,62244467
02880199059,06910099092,62336317
08814597513,11909299235,61999886
15843949328,16925396404,62704265
10836396389,02834896829,62441300
18918998493,30896998559,61806368
07816396462,31012276527,54296448
20041797453,16838497679,61706836
24903948988,22855499952,62585561
16846998490,13920499877,62012666
06868197534,25815698714,62124686
17101520102,10815696323,62106473
07869499212,04905596921,62452258
24040025142,08867299778,61903220
09081981601,11819199185,61811197
09894597159,18859898765,62487356
09838298548,12072154264,59879185
18829799991,21858299966,62642051
17895698822,03122027006,51326415
27907998830,23856499677,62651945
14864697357,04922299779,63435680
08849498216,16906495418,62646186
15868296612,04815996947,61984516
20904496554,04814998253,62671721
08838598138,17823148747,62130370
07895598407,06864099198,62646885
31050054724,21868797506,61709099
24071321696,14919596814,62022270
04922299779,12072154426,59879187
24032269113,30091375555,54660947
29846999424,16897498565,62056921
14847697866,30081859112,56258041
01846795517,31888198507,62395368
01879998146,16928399293,62349914
11888098706,02853849319,62424969
18927797549,20041797615,55191032
26837798972,12062705645,50488112
07869999045,15868296612,61956267
28837999695,13849799562,62304665
04906998853,31927199532,62562038
04846497310,24845397828,61766690
14864697357,09081985704,56247787
12817198374,09871349301,63404555
21060772794,10876299203,62448355
11928398171,07843948450,62120847
06828399940,28869598188,62075361
18918998493,18834896571,61989322
07904098684,14874498522,61724745
09012384065,21060772794,52441092
11091827362,19914897958,61887677
01858898540,22887798552,62129882
12834397941,10815697117,62112156
10856495596,27829999108,62492402
25916297923,23856499677,62651945
14882849148,26837798972,62547817
02826397694,27915397137,62493197
22822849796,16813447987,62467711
16928399293,09868098829,62556397
04814998253,28869598188,62075361
05880098847,24875597163,62355954
29907097623,08900398310,63395383
09910198812,11908996943,62558432
31857297493,20846894323,62634746
26878899775,11813949220,61885198
23907095517,02819096670,63475794
30867499144,02834896829,62441300
22866498400,02853849319,62424969
26873148496,09925999684,62516160
25815699265,09884799616,62571047
06857196560,20846898426,62364603
02868497540,24896299715,61899024
20929899777,28837999695,62343868
07895598407,28834995184,62493812
03925997578,09910198812,62034762
05915599917,29862749950,61803940
08849498216,14870298820,61775588
04875697728,08892848905,61874940
18120130273,16917396551,61752179
19834799556,09871349301,63404555
02897099287,01897297430,62103319
24040025142,07052315578,51334061
05816296392,03861049182,63408538
13091424643,26082742041,50353438
01879998146,20858798613,61995703
08080862300,07895598407,62492576
10042431015,24040025142,51293374
18905998338,06928498792,61797324
22904198580,16864999399,62557372
14033111011,30091375555,54660947
16092412443,26082753302,50353482
13814799470,07919598780,62003313
04906998853,16864999399,62557372
20023308275,06904299047,62351590
11897899185,03920998320,63392085
25815698714,16925396404,62704265
08826796899,07890297972,61845826
12072154426,18829799991,62239590
21858299966,30887396732,61983605
02918297173,25916297923,62646865
17101507831,16817299982,61817677
17858497779,31857297493,61954304
02912399640,09825798053,61876646
16032292635,06910099092,62336317
23842649188,01879998146,62119216
22887798552,29012211676,54303179
25815698714,20836899149,62015619
17858497779,26926696628,61715911
15899899854,28040358600,51997674
21832049376,18829799991,62239590
26867898378,28818497476,62394660
04922299779,29082355519,51278143
23867196595,31880749458,63408540
23073326419,10816599720,62222153
05819396207,18857599620,61847089
17825398910,04828699259,62434287
28040358600,26092384291,56006245
21858197691,23072498380,56462975
22840299647,16925396404,62704265
16848497901,18120130273,51862718
09835498767,04854698937,62446778
02834896829,24071321696,54895670
23867196595,06836398333,61759053
23856499677,24908198138,62337243
16813447987,28040358600,51997674
21903948113,17051451309,55052463
30927099159,18102199053,56247699
17825398910,18874599979,62236521
18848297514,18886199941,62385111
20846894323,09072996337,50360494
22825796383,29846999424,61764441
23856499677,09081982829,56247790
25856296728,15837999364,61886006
18906299980,04922299779,63435680
02924698694,02868497540,62320072
17906498413,28889097460,61895468
07869999045,24845397828,61766690
17838397425,28888296761,63433457
30845996136,16906899241,62504211
04815996947,24845397828,61766690
07882749597,21040052671,51262775
02868497540,12822399078,63439936
06826499824,19926799722,61973730
21829496213,30841398048,63403983
26082760309,22894199508,61707100
20859498265,18857599620,61847089
24875597163,29888699064,61943152
10815697117,17918998969,62487911
22846199695,01814699834,62495732
08867299778,06864099198,62646885
15815897053,25916297923,62646865
11907496173,17918499334,61978759
25880248483,19817099605,62052895
19845898106,17858497779,62009252
15868296612,08894695987,63427380
18879798643,18886199941,62385111
19847998779,10865495639,62243965
05844898594,25916297923,62646865
25880248483,05844898594,62706211
29858397535,03864997804,62697029
19866597106,18928397412,62637391
16864999399,20904496554,62021033
07827397355,28889097460,61895468
05876396515,13849799562,62304665
29847397517,06857196560,62316184
06910099092,14877297196,62436932
06904299047,27829999108,62492402
23898498123,05915599917,62301194
03896897143,20813948630,62303222
16897498565,26867898378,62533337
06828399940,25880248483,63406698
29847397517,26908799924,61914251
08854898672,29847397517,62059408
19883848872,04905596921,62452258
29862749950,03925597170,61969660
30896998559,27829999108,62492402
04814998253,25880248483,63406698
06904299047,18834896571,61989322
08822548750,23847199571,61895184
11903747740,01042769734,50651603
26858599813,23893348824,63408220
16833848481,19919599351,62553970
09072996337,31012276446,54296447
19914897958,04906998853,62580647
30856599651,10918299268,62298986
07827397355,06043170978,60720871
24867996733,22818599211,62531768
07865498335,14101123007,53831777
25849096195,10923549175,62228005
16864999399,31927199532,62562038
07867899906,28040373235,51997790
20873049910,23898498123,61871548
30081868634,04906998853,62580647
06928498792,10918299268,62298986
21829496213,10827496176,61957805
20849998693,23073326419,60897562
17051454618,16906495418,62646186
04828598282,02857599635,62505397
09871349301,20929899777,62455327
12072154264,07869499212,62135782
20858798613,09868098829,62556397
19918197349,26876996501,62133051
11889596475,28040345096,51997568
18857599620,20902399896,63457339
07910199395,05875997981,62056899
23073326419,26080065808,61079846
09925999684,23847199571,61895184
01879998146,16100977897,53387285
21040052671,18835399733,61739578
18827697075,10865495639,62243965
22875996294,02827395369,62700580
29012211676,19883848872,62546178
23842649188,09868098829,62556397
04122070595,11091827362,56463997
15877094984,22887798552,62129882
04896498830,02885997379,62426297
21838298254,16092412443,56247846
11909299235,14082117319,51247798
24896299715,26926696628,61715911
16813447987,04122070595,51326410
20898999166,25918299486,62652192
13091400353,29834797516,61814284
17051454618,16885797354,62348701
24872949573,31012276527,54296448
07858399011,16917396551,61752179
19926799722,04122780827,50599269
04122070595,26092384291,56006245
01112907595,27837396412,62359634
21838298254,03920998320,63392085
26082751482,12926198031,62049397
21060772794,18101369311,54854210
10820249785,11889596475,62676279
04828699259,11813949220,61885198
11889596475,07882749597,61969746
28889097460,06043170978,60720871
08900398310,07827397355,62432403
18102199053,18874599979,62236521
11817798774,28856997555,62529167
08876398029,30926696331,62619371
02841099500,05875997981,62056899
23847199571,02877399098,62051021
11091827362,04906998853,62580647
24032269113,30081853270,56257979
23869999474,25918299486,62652192
16833848481,11822548344,62102379
29847397517,30877697327,61776057
15904199734,29907097623,62498131
19897497355,21838298254,62090162
12850797720,09872547956,62547318
28889097460,22822849796,61857892
03925597170,17919998806,61927889
02819096670,14882849148,61933219
02857599635,25896999195,62526627
10815697117,20816595518,62231428
10813547983,26837798972,62547817
18886199941,16848497901,62360284
10906497323,28839698986,61721102
10865495639,05856195971,61863961
08915997997,07827397355,62432403
18102199053,11813949220,61885198
24858899121,16876198847,62608085
27072588970,20082431137,51255164
28040374029,04122780827,50599269
18894896198,16833848481,63407368
10906497323,31880749458,63408540
16906495418,14870298820,61775588
27926198411,04828598282,62604586
16825197137,09898797284,62587507
15899899854,04122070595,51326410
15904199734,02877399098,62051021
01897297430,26907899593,61769892
02841099500,30837599195,62625410
29888699064,10813547983,61973033
11888098706,27915397137,62493197
05875997981,26873148496,62669425
28827197051,24875597163,62355954
24872949573,30081863829,56258140
04828298300,09839697675,62304538
30081853270,04060167325,61491070
26857399691,19907998161,62140570
04904999852,13918198037,62351247
28875997345,21840799279,63393399
30091375555,30081853270,56257979
18876398504,12884199032,62007245
30081859112,04060167325,61491070
24071321696,26925499039,62546796
05875997981,30837599195,62625410
16925396404,17867297456,62464297
10816599720,12923348318,61945152
09910198812,25855697133,62635007
24092294850,07895598407,62492576
09925999684,15904199734,62579953
03874496420,31050038397,51442284
11916098172,14847697866,62317348
01859499712,10916198669,61953224
27926198411,17920299024,62462850
09081981601,21060772794,52441092
08892848905,02841099500,63403981
25918299486,09814798388,62620279
17865397763,26858599813,62651540
26908799924,20846898426,62364603
06864099198,21840799279,63393399
09081982667,28818497476,62394660
22929498635,12834397941,62443035
14876796288,30867499144,62589477
31012276446,24092294850,51293565
18835399733,11926898886,62682332
18859898765,27926198411,62238066
30081859112,04875697728,61803251
29907097623,07827397355,62432403
13867397501,03899097776,62244154
21838298254,12822848255,63411326
04815996947,07926594340,61783416
10042431015,09072996337,50360494
17867297456,14033111011,60771964
17865397763,16906899241,62504211
19886699894,02841099500,63403981
16925296574,10916198669,61953224
11916098172,17867297456,62464297
29834797516,14870298820,61775588
21868797506,11855899169,62706975
28828399960,30011228557,53429062
19836598434,10815696323,62106473
11888098706,03907899887,61880281
06910099092,03823049926,62664804
29907199493,17865397763,62538346
07926594340,15843949328,61785715
10918299268,16897498565,62056921
20929899777,02894997926,62461434
10876299203,24872949573,61715867
19879297632,29882846995,62498730
27829999108,18894799133,61958527
17867297456,14847697866,62317348
30091375555,30081859112,56258041
29913949666,17858497779,62009252
08894695987,15843949328,61785715
24845397828,07926594340,61783416
21832049376,30887396732,61983605
13814799470,09910198812,62034762
19919599351,28040345096,51997568
03920998320,26082753302,50353482
04873749356,22915999682,61703374
18905998338,04905596921,62452258
17101520102,18822448468,63400187
11912299580,23818698488,61885827
12072156275,22829598527,62111806
25897698296,15868296612,61956267
07052315578,08080862300,53253894
08062515105,16032292635,56006228
09081981601,09012384065,56265390
22840299647,11916098172,62398903
02924698694,03925597170,61969660
08894695987,25815698714,62124686
04873749356,30841398048,63403983
18894799133,07869999045,62588180
20858798613,18918998493,61967011
31880749458,06836398333,61759053
08854898672,20846898426,62364603
08822548750,15904199734,62579953
08897598311,13052236562,54711221
19898298720,19834799556,62475958
25897698296,18894799133,61958527
18101369311,09894597159,62449963
10916198669,02857195488,62368091
02858298574,29917694662,63404659
18918998493,10856495596,62452796
26926696628,13052236562,54711221
19928298305,13091430775,55227144
11813949220,20876997623,62688033
18894799133,15868296612,61956267
20836899149,11916098172,62398903
24845397828,08894695987,63427380
11908996943,11888098706,61769169
08835299075,26082751482,50353472
03122027006,08835299075,62374631
18857599620,07904098684,62406447
14826499746,23898498123,61871548
16100977897,10856495596,62452796
17865397763,22835298713,61925214
02853849319,09081981601,56247859
29834797516,16885797354,62348701
10893549833,03816599848,62652956
19832949275,22896696592,62364269
12822399078,19845898106,61987289
01874898194,01879998146,62119216
12884199032,06836398333,61759053
21827798069,15837999364,61886006
26908799924,17825398910,62082085
28888296761,03876799668,62591533
04846497310,06868197534,61785097
09868098829,18918998493,61967011
25896999195,29877199566,62343987
21832049376,16835698177,61881589
08835299075,22894199508,61707100
04122780827,29012211676,54303179
04922299779,09081985704,56247787
18927797549,13091430775,55227144
04875697728,02841099500,63403981
17919998806,29913949666,61911413
25855697133,22866498400,62108844
30841398048,10827496176,61957805
18834896571,25897698296,62500374
01874898194,20876997623,62688033
15815897053,09081982829,56247790
06826499824,26837798972,62547817
06062473191,06021178622,54171012
14870298820,15813349342,62058599
17825398910,26878899775,61879373
25856296728,25885596137,62520887
12923348318,05896695845,62110368
19897497355,26082753302,50353482
21903948113,04922299779,63435680
24846198446,18878299848,61952130
30896998559,25897698296,62500374
16100977897,06904299047,62351590
16848497901,17101525260,55364017
31012276527,17920299024,62462850
17838497012,04846396344,61764235
13814799470,03925997578,62348757
16906899241,23893348824,63408220
15914399928,07885899506,62410245
20876997623,23842649188,62585991
02835495909,02890299736,61938154
15914399928,17918998969,62487911
11838299158,20859498265,61937345
20849998693,18835399733,61739578
08835299075,12072157301,59879210
21825899836,05896695845,62110368
26080065808,20873049910,62666255
24032269113,30081859112,56258041
13091430775,19927996807,62551023
28040345096,04886095649,62418581
10865495639,24867996733,61973580
18829799991,13814799470,62091842
25815698714,11916098172,62398903
15889799681,20919197154,61793045
11822548344,10820249785,63406699
04815996947,08894695987,63427380
12878498486,19847998779,62458405
09081985704,12072154426,59879187
25880248483,28869598188,62075361
03920998320,17051454618,55052488
18878299848,26860299754,61715362
06904299047,25897698296,62500374
15815897053,27907998830,62242166
25849096195,18878299848,61952130
14082117319,30081860277,56258066
22895996193,19817699459,62416475
20876997623,01879998146,62119216
21840799279,29888699064,61943152
25918299486,01112907595,50710916
16928399293,20023308275,60369793
09894597159,10083329497,60669363
12884199032,28839698986,61721102
17918998969,20816595518,62231428
03861049182,03879397900,62361718
03856799920,11889596475,62676279
31850198430,18879798643,61855258
17920299024,08924999889,62519368
21812649725,29847397517,62059408
29082355519,21832049376,63400870
20846898426,17825398910,62082085
30877697327,26878899775,61879373
19914897958,20904496554,62021033
11926898886,14826499746,62349299
09868098829,16100977897,53387285
03879397900,22929498635,62349080
19866597106,25880248483,63406698
17817399851,09824695986,61898179
25916297923,21903948113,62001399
06836398333,11897899185,62022502
13810498379,02885997379,62426297
04896498830,15907899907,62685001
20858798613,16100977897,53387285
22829598527,10827496176,61957805
12817098515,08814597513,62122459
06816799463,10830099676,62351356
03879397900,04836695513,62224669
30877697327,18102199053,56247699
17051454618,08849498216,62620074
02880199059,09866597801,61951227
18894896198,25896999195,62526627
08867299778,07895598407,62492576
21812649725,15813349342,62058599
15813349342,08854898672,62124075
04887796578,30848297220,62294816
04828699259,01874898194,61809407
22894199508,12926198031,62049397
17010026598,02091742791,55887509
13052236562,31012276446,54296447
24896299715,17858497779,62009252
27072588970,02091742791,55887509
07816396462,27926198411,62238066
14874498522,28040373235,51997790
20846898426,30877697327,61776057
27915397137,09012384065,56265390
06902847748,20898999166,62661619
29907199493,23893348824,63408220
26082753302,17051454618,55052488
18874599979,01874898194,61809407
16897498565,12866997126,62670756
26849995994,03899097776,62244154
30081863829,18859898765,62487356
21903948113,18906299980,62430233
12822848255,08849498216,62620074
02890299736,20816595518,62231428
13867397501,11890199757,62511852
28869598188,05844898594,62706211
04122070595,28040358600,51997674
26907899593,17885998380,62641921
16906899241,10906497323,62631288
22866498400,22894597147,62429094
04887796578,14877297196,62436932
02091742791,11815298057,62391875
18102199053,01874898194,61809407
10859698811,19101305433,54854322
02908999978,19887197736,61862898
16906495418,21812649725,62234799
09896998215,11897899185,62022502
15813349342,29847397517,62059408
22829598527,22915999682,61703374
06857196560,30927099159,62009484
30856898144,30856599651,62017046
19817099605,15815897053,62679284
19914897958,22904198580,62241112
05896695845,17919998806,61927889
18052287002,04886095649,62418581
10876299203,09894597159,62449963
10916198669,16825197137,62480529
14877297196,03823049926,62664804
09012384065,11819199185,61811197
11897899185,19897497355,62073178
23072498380,14874498522,61724745
08855197961,22868899143,62238915
17918499334,12834397941,62443035
02858298574,22868899143,62238915
03907899887,02853849319,62424969
29877199566,03856799920,62071666
14874498522,20043155513,60534958
19832949275,29908096191,62559968
10816599720,23898498123,61871548
02877299158,22896696592,62364269
09866597801,03823049926,62664804
03925997578,07919598780,62003313
04886095649,11926898886,62682332
12072152849,21072359477,51285766
20902399896,07904098684,62406447
06062473191,21072359477,51285766
28893947517,08924999889,62519368
16835698177,18829799991,62239590
28040373235,16032292635,56006228
10083329497,07816396462,61729939
22818599211,28898798080,62361079
18824998856,19817699459,62416475
18906299980,17051451309,55052463
08893147951,07904098684,62406447
19919599351,11889596475,62676279
22895996193,12825099938,62680343
14874498522,08062515105,55317861
10827496176,30845996136,62621913
29012211676,09838298548,62036786
22835298713,23867196595,62023788
10835397810,09080808396,53254035
05819396207,08893147951,61953905
30887396732,03925997578,62348757
02826397694,09081981601,56247859
18818994776,11819199185,61811197
16866399259,02897099287,62456092
05856195971,24867996733,61973580
04906998853,19866597106,62425794
28856997555,20859498265,61937345
22894199508,04873749356,62457321
10859698811,20902399896,63457339
10905698554,10912949988,61912424
06816799463,10912949988,61912424
22894597147,02826397694,61811764
27907998830,25916297923,62646865
08924999889,29877199566,62343987
30845996136,29907199493,62306778
27837396412,07844998583,62031656
02908999978,03906495944,62139852
23893348824,10906497323,62631288
22818599211,11838299158,62136569
23908599632,12062712560,50488171
10906497323,23867196595,62023788
08900398310,22822849796,61857892
19918197349,04122070595,51326410
22818599211,28856997555,62529167
03122027006,12926198031,62049397
31012276527,27926198411,62238066
26082753302,12822848255,63411326
12822848255,29834797516,61814284
12072157301,21829496213,61770209
24898099225,01859499712,62083628
16885797354,21812649725,62234799
26908799924,30877697327,61776057
09814798388,01112907595,50710916
30886399185,19887197736,61862898
19866597106,06828399940,62233552
03895297371,07919598780,62003313
06828399940,18928397412,62637391
10835397810,23062229365,54811375
03912398896,05856195971,61863961
12072154426,26902948766,62106944
02869197435,30845996136,62621913
08826796112,01810299696,62635497
26925499039,14919596814,62022270
26082760309,03122027006,51326415
22868899143,05868699258,62111445
11908996943,22866498400,62108844
30920099676,28040374029,51997808
15904199734,23847199571,61895184
08900398310,17906498413,61883712
11819199185,10083329497,60669363
16825194928,24867996733,61973580
22904198580,04906998853,62580647
01814699834,22818599211,62531768
02890299736,07885899506,62410245
20816595518,26082760309,50353548
03912398896,18879499131,62050114
02869197435,17865397763,62538346
28040358600,11091827362,56463997
16917998225,23826197129,61969708
08080866403,23062229365,54811375
09081982829,18906299980,62430233
26902948766,21858299966,62642051
30081862954,02834896829,62441300
26092384291,19914897958,61887677
09898797284,09917698551,61815817
12926198031,04873749356,62457321
13091430775,17101520102,55356742
16092412443,13091400353,55219251
27837396412,12878498486,61910895
11897899185,21838298254,62090162
29834797516,21812649725,62234799
31880749458,09896998215,61997445
15899899854,26876996501,62133051
27915397137,09081981601,56247859
14864697357,17051451309,55052463
17918499334,15914399928,62377543
02857195488,16825197137,62480529
13918198037,19847998779,62458405
04836695513,10815697117,62112156
29888699064,23907095517,61851142
18928598329,14888298674,62481159
05844898594,02918297173,62099136
03861049182,12834397941,62443035
17895698822,26082760309,50353548
12858796448,19928298305,62559021
23893348824,22835298713,61925214
22836099927,09814798388,62620279
03920998320,12822848255,63411326
28839698986,09896998215,61997445
17906498413,07827397355,62432403
11907496173,03861049182,63408538
18878299848,25856296728,62314766
26857399691,15904199734,62579953
12834397941,15914399928,62377543
08826796112,22836098629,61996411
05915695592,28875997345,61879481
21858299966,13814799470,62091842
30841398048,02869197435,62137502
18827697075,16825194928,62658441
08892848905,26873148496,62669425
02858397025,29889299442,62022820
20904496554,06828399940,62233552
08892848905,07910199395,61857667
22835298713,12884199032,62007245
27837396412,13918198037,62351247
26858599813,18876398504,62052325
05858699349,24846198446,61877620
20043155513,06910099092,62336317
04873749356,21829496213,61770209
02894997926,28837999695,62343868
19918197349,15899899854,62235191
26856697281,01810299696,62635497
12884199032,09896998215,61997445
16917998225,12836596046,61930985
08822548750,19907998161,62140570
02918297173,23856499677,62651945
09898797284,06902847748,62533512
09866597801,30848297220,62294816
11062799279,01112907595,50710916
07827397355,19918197349,62499307
03823049926,11907496173,62357488
30081859112,30081853270,56257979
05816296392,11907496173,62357488
12926198031,12072157301,59879210
07919598780,22894597147,62429094
31012276446,24040025142,51293374
21072359477,07010041222,60450249
18822448468,07843948965,62012668
11062512085,13876596983,62388614
29082355519,12072154426,59879187
01042769734,27837396412,62359634
28828399960,30081859112,56258041
02877399098,08900398310,63395383
22915999682,02869197435,62137502
11091827362,30081868634,56258206
23841299361,09871349301,63404555
30845996136,17865397763,62538346
23869999474,11062799279,50488062
27907998326,20812549341,61901610
19927996807,17101520102,55356742
23856499677,21903948113,62001399
20926997530,12836596046,61930985
09872547956,09898797284,62587507
20836899149,16925396404,62704265
26082751482,12072156275,59879202
26857399691,08822548750,62371761
12072157301,22829598527,62111806
02091742791,04896498830,62013712
16925296574,21827497808,61736648
17895698822,08835299075,62374631
15880096564,14888298674,62481159
22836099927,23820599225,63394433
07867899906,23072498380,56462975
10912949988,16918595728,62700041
19817099605,05844898594,62706211
07885899506,17895698822,62666308
18836199800,02857195488,62368091
19929598639,08897598311,62622510
29882846995,20898999166,62661619
04846497310,08894695987,63427380
16906899241,22835298713,61925214
07845197851,17022269674,56007511
18928598329,08876097010,62482833
26082760309,08835299075,62374631
25885596137,02846497938,62629030
04060167325,08892848905,61874940
20836899149,14033111011,60771964
16864999399,19866597106,62425794
16032292635,04887796578,62307714
22929498635,02835495909,62566459
23847199571,29907097623,62498131
04921998983,17010026598,60274387
15914399928,10815697117,62112156
23072498380,16032292635,56006228
17101525260,18120130273,51862718
17918998969,17895698822,62666308
30081865406,02825898282,62580038
30887396732,13814799470,62091842
22822849796,15899899854,62235191
07910199395,02841099500,63403981
10815696323,18822448468,63400187
17919998806,02868497540,62320072
16900649146,21849399400,62578493
14854699106,30896999261,61767766
04836695513,02890299736,61938154
04814998253,18928397412,62637391
09898797284,29882846995,62498730
28040373235,04887796578,62307714
18822448468,24898099225,62402969
28898798080,18857599620,61847089
22829598527,02869197435,62137502
16866897909,21825899836,62562993
21827497808,16825197137,62480529
28828399960,24032269113,55001848
23062229365,13855298923,62301756
29907097623,08915997997,62678764
08893147951,19101305433,54854322
11870199181,21858298749,62091972
30081868634,16864999399,62557372
22868899143,13867397501,62387886
17051451309,26902948766,62106944
05816296392,03879397900,62361718
07904098684,07867899906,61870109
11907496173,03879397900,62361718
18836199800,21814697956,62522319
22927898229,17022269674,56007511
18834896571,27829999108,62492402
26860299754,25856296728,62314766
26092384291,11091827362,56463997
11062512085,02825898282,62580038
26873148496,08822548750,62371761
08894695987,07926594340,61783416
18822448468,03816599848,62652956
27864496771,19829697575,61800123
01814699834,20859498265,61937345
24032269113,30011228557,53429062
04887796578,06910099092,62336317
20043155513,09866597801,61951227
02841099500,26857399691,61978361
03859897087,18886199941,62385111
09081982829,21903948113,62001399
06852748603,08855197961,61801963
16813447987,26876996501,62133051
21858197691,07867899906,61870109
12834397941,04836695513,62224669
16928399293,16100977897,53387285
30848297220,05816296392,62518239
28889097460,19918197349,62499307
28856997555,10859698811,62364674
02838998278,23826498560,61914496
11926898886,23073326419,60897562
07845197851,28826695864,62355967
14883649053,06844397311,61859601
18927797549,09052230907,54711282
11817798774,01814699834,62495732
03816599848,01859499712,62083628
15843949328,20836899149,62015619
15907899907,07835297882,61750190
20041797615,19927996807,62551023
04875697728,19886699894,61910970
22894199508,12072157301,59879210
21858197691,14874498522,61724745
14033111011,24032269113,55001848
11815298057,04896498830,62013712
25815698714,22840299647,62688011
10859698811,18857599620,61847089
11890199757,24894898557,62093223
07869999045,04815996947,61984516
05868699258,13867397501,62387886
22846199695,22818599211,62531768
21072359477,19832949275,63411262
18834896571,07869999045,62588180
08062515105,02880199059,61859142
30081853270,04875697728,61803251
16925396404,11916098172,62398903
18874599979,11813949220,61885198
16825194928,18879499131,62050114
18928397412,02918297173,62099136
06904299047,30896998559,61806368
03912398896,10865495639,62243965
04846497310,04815996947,61984516
07844998583,10865495639,62243965
08915997997,28889097460,61895468
06857196560,30877697327,61776057
04815996947,06868197534,61785097
29908096191,12927198221,62499062
15837999364,25885596137,62520887
18924499946,21858298749,62091972
11903747740,27837396412,62359634
12866997126,26867898378,62533337
16100977897,18918998493,61967011
20041797615,11092270159,56258168
25885596137,12858796448,61968978
09052230907,17101520102,55356742
12836596046,19827099271,62236385
01042769734,19847998779,62458405
23842649188,20858798613,61995703
14854699106,23826498560,61914496
10856495596,18834896571,61989322
07867899906,14874498522,61724745
27829999108,25897698296,62500374
26817297519,18052287002,51997867
14877297196,05816296392,62518239
20859498265,10859698811,62364674
02877399098,29907097623,62498131
31924999929,21838396930,62246937
02890299736,17895698822,62666308
24867996733,11817798774,62460152
09925999684,19907998161,62140570
20904496554,19866597106,62425794
17101520889,12072152849,59879175
22836099927,25918299486,62652192
07010041222,19832949275,63411262
25849096195,26847596243,62512005
14844798424,09859399018,61780901
04904999852,01042769734,50651603
11916098172,28828399960,62652860
29897397658,10918299268,62298986
16885797354,14870298820,61775588
07867296187,10874599633,62237440
19101305433,21858197691,62012214
16928399293,20858798613,61995703
22846199695,11817798774,62460152
25885596137,20919197154,61793045
02825898282,15919098012,62334869
02885997379,15907899907,62685001
11062799279,23820599225,63394433
11870199181,24925296577,61719189
20919197154,19928298305,62559021
16032292635,20043155513,60534958
18874599979,23842649188,62585991
26816497875,26869799792,62055182
20858798613,20023308275,60369793
29877199566,16833848481,63407368
20928499341,21838396930,62246937
10923549175,26860299754,61715362
28898798080,08893147951,61953905
12825099938,06897897936,61882946
12850797720,09898797284,62587507
09917698551,25918299486,62652192
13918198037,03912398896,63457918
19886699894,05875997981,62056899
26876996501,30081868634,56258206
10912949988,22895996193,61772632
07926594340,25815698714,62124686
09838298548,19883848872,62546178
11838299158,05819396207,62485930
16092412443,12822848255,63411326
05875997981,26857399691,61978361
17918499334,04836695513,62224669
27864496771,10874599633,62237440
26847596243,25856296728,62314766
18102199053,04828699259,62434287
27072588970,28868399688,62040816
09872547956,20898999166,62661619
26878899775,18874599979,62236521
02081311865,29083192842,60621033
10923549175,05831197538,61921159
19847998779,03912398896,63457918
18879499131,22846199695,62511410
12878498486,18827697075,62354286
23820599225,11903747740,61863415
12062705645,04122780827,50599269
01112907595,04904999852,61852412
11817798774,22818599211,62531768
30091375555,30011228557,53429062
19826997462,10905698554,61768923
23897399482,27915897121,62037787
22822849796,19918197349,62499307
06902847748,23869999474,62022187
31924999929,07876698719,62456676
09866597801,05816296392,62518239
19879297632,09872547956,62547318
23907095517,10813547983,61973033
18836199800,10916198669,61953224
25897698296,04846497310,62004866
15907899907,05858699349,61712438
16918595728,22895996193,61772632
22840299647,17867297456,62464297
11813949220,01874898194,61809407
19907998161,08915997997,62678764
23062229365,02908999978,62517547
23826498560,30876299417,62548520
21827497808,21814697956,62522319
09824695986,24846198446,61877620
06857196560,26908799924,61914251
03899097776,11890199757,62511852
20902399896,21858197691,62012214
25883248549,12908699643,62071673
11903747740,04904999852,61852412
30877697327,17825398910,62082085
28839698986,06836398333,61759053
15916399712,28893947517,61795835
04060167325,04875697728,61803251
08854898672,26908799924,61914251
15907899907,09824695986,61898179
29882846995,22836099927,62449237
07844998583,16825194928,62658441
21888799416,01926795313,62429048
21814697956,12850797720,63393552
26816497875,12908699643,62071673
28040373235,20043155513,60534958
19836598434,18822448468,63400187
07843948965,10916198669,61953224
24845397828,06868197534,61785097
28834995184,21840799279,63393399
18918998493,06904299047,62351590
26873148496,26857399691,61978361
20082431137,11815298057,62391875
15010005539,08080866403,53253932
26908799924,30927099159,62009484
03906495944,11813748233,62460476
02858298574,12852249437,63396535
28868399688,04896498830,62013712
15913948936,31886995884,61768117
08849498216,16885797354,62348701
10815696323,01859499712,62083628
20859498265,28898798080,62361079
20898999166,22836099927,62449237
24864099323,27915897121,62037787
16825197137,19879297632,62131562
30011228557,19886699894,61910970
01874898194,16928399293,62349914
29834797516,16906495418,62646186
11890199757,04921998983,63473642
26858599813,22835298713,61925214
20041797615,13091430775,55227144
16092412443,03920998320,63392085
04904999852,27837396412,62359634
24040025142,24092294850,51293565
